FIPS,Admin2,Province_State,Combined_Key,Population,Confirmed,Confirmed per 100K,Deaths,Deaths per 100K
"""00060""",,American Samoa,"American Samoa, US",55641,0,0.0,0,0.0
"""00066""",,Guam,"Guam, US",164229,130,79.15776141850709,4,2.435623428261757
"""00069""",,Northern Mariana Islands,"Northern Mariana Islands, US",55144,6,10.880603510808065,1,1.813433918468011
"""00072""",,Puerto Rico,"Puerto Rico, US",2933408,725,24.715279974691555,39,1.3295116124316835
"""00078""",,Virgin Islands,"Virgin Islands, US",107268,50,46.61222358951411,1,0.9322444717902822
"""01001""",Autauga,Alabama,"Autauga, Alabama, US",55869,17,30.428323399380695,1,1.7899013764341585
"""01003""",Baldwin,Alabama,"Baldwin, Alabama, US",223234,59,26.429665731922555,1,0.44796043613428066
"""01005""",Barbour,Alabama,"Barbour, Alabama, US",24686,9,36.45791136676659,0,0.0
"""01007""",Bibb,Alabama,"Bibb, Alabama, US",22394,11,49.12030008037867,0,0.0
"""01009""",Blount,Alabama,"Blount, Alabama, US",57826,12,20.751910905129183,0,0.0
"""01011""",Bullock,Alabama,"Bullock, Alabama, US",10101,4,39.6000396000396,0,0.0
"""01013""",Butler,Alabama,"Butler, Alabama, US",19448,3,15.425750719868367,0,0.0
"""01015""",Calhoun,Alabama,"Calhoun, Alabama, US",113605,54,47.53311914088288,0,0.0
"""01017""",Chambers,Alabama,"Chambers, Alabama, US",33254,168,505.20238166837066,8,24.057256269922416
"""01019""",Cherokee,Alabama,"Cherokee, Alabama, US",26196,7,26.721636891128416,0,0.0
"""01021""",Chilton,Alabama,"Chilton, Alabama, US",44428,26,58.5216530116143,0,0.0
"""01023""",Choctaw,Alabama,"Choctaw, Alabama, US",12589,6,47.660656128366035,0,0.0
"""01025""",Clarke,Alabama,"Clarke, Alabama, US",23622,13,55.033443400220136,0,0.0
"""01027""",Clay,Alabama,"Clay, Alabama, US",13235,11,83.1129580657348,0,0.0
"""01029""",Cleburne,Alabama,"Cleburne, Alabama, US",14910,12,80.48289738430583,0,0.0
"""01031""",Coffee,Alabama,"Coffee, Alabama, US",52342,14,26.747162890222,0,0.0
"""01033""",Colbert,Alabama,"Colbert, Alabama, US",55241,8,14.481997067395595,1,1.8102496334244493
"""01035""",Conecuh,Alabama,"Conecuh, Alabama, US",12067,3,24.861191679787854,0,0.0
"""01037""",Coosa,Alabama,"Coosa, Alabama, US",10663,10,93.78223764419019,0,0.0
"""01039""",Covington,Alabama,"Covington, Alabama, US",37049,10,26.991281815973437,0,0.0
"""01041""",Crenshaw,Alabama,"Crenshaw, Alabama, US",13772,2,14.522218995062445,0,0.0
"""01043""",Cullman,Alabama,"Cullman, Alabama, US",83768,30,35.813198357367966,1,1.1937732785789323
"""01045""",Dale,Alabama,"Dale, Alabama, US",49172,6,12.202066216546003,0,0.0
"""01047""",Dallas,Alabama,"Dallas, Alabama, US",37196,11,29.57307237337348,0,0.0
"""01049""",DeKalb,Alabama,"DeKalb, Alabama, US",71513,17,23.77190161229427,0,0.0
"""01051""",Elmore,Alabama,"Elmore, Alabama, US",81209,29,35.710327673041164,0,0.0
"""01053""",Escambia,Alabama,"Escambia, Alabama, US",36633,5,13.64889580432943,0,0.0
"""01055""",Etowah,Alabama,"Etowah, Alabama, US",102268,63,61.602847420503,5,4.889114874643095
"""01057""",Fayette,Alabama,"Fayette, Alabama, US",16302,2,12.2684333210649,0,0.0
"""01059""",Franklin,Alabama,"Franklin, Alabama, US",31362,8,25.508577259103372,0,0.0
"""01061""",Geneva,Alabama,"Geneva, Alabama, US",26271,0,0.0,0,0.0
"""01063""",Greene,Alabama,"Greene, Alabama, US",8111,13,160.2761681666872,0,0.0
"""01065""",Hale,Alabama,"Hale, Alabama, US",14651,7,47.778308647873864,0,0.0
"""01067""",Henry,Alabama,"Henry, Alabama, US",17205,10,58.12263876780006,0,0.0
"""01069""",Houston,Alabama,"Houston, Alabama, US",105882,33,31.166770555901856,1,0.9444475926030864
"""01071""",Jackson,Alabama,"Jackson, Alabama, US",51626,22,42.614186650137526,2,3.8740169681943204
"""01073""",Jefferson,Alabama,"Jefferson, Alabama, US",658573,536,81.38809213253505,14,2.1258083765960643
"""01075""",Lamar,Alabama,"Lamar, Alabama, US",13805,7,50.70626584570808,0,0.0
"""01077""",Lauderdale,Alabama,"Lauderdale, Alabama, US",92729,20,21.568225689913618,3,3.235233853487043
"""01079""",Lawrence,Alabama,"Lawrence, Alabama, US",32924,8,24.29838415745353,0,0.0
"""01081""",Lee,Alabama,"Lee, Alabama, US",164542,209,127.01924128793864,6,3.6464853958259895
"""01083""",Limestone,Alabama,"Limestone, Alabama, US",98915,36,36.394884496790176,0,0.0
"""01085""",Lowndes,Alabama,"Lowndes, Alabama, US",9726,12,123.38062924120914,0,0.0
"""01087""",Macon,Alabama,"Macon, Alabama, US",18068,9,49.811822005756035,1,5.534646889528448
"""01089""",Madison,Alabama,"Madison, Alabama, US",372909,178,47.73282489829958,3,0.8044858128926897
"""01091""",Marengo,Alabama,"Marengo, Alabama, US",18863,15,79.52075491703334,1,5.3013836611355565
"""01093""",Marion,Alabama,"Marion, Alabama, US",29709,39,131.27335150964356,3,10.097950116126427
"""01095""",Marshall,Alabama,"Marshall, Alabama, US",96774,69,71.3001426002852,2,2.0666708000082665
"""01097""",Mobile,Alabama,"Mobile, Alabama, US",413210,358,86.63875511241258,11,2.6620846542920065
"""01099""",Monroe,Alabama,"Monroe, Alabama, US",20733,6,28.93937201562726,1,4.82322866927121
"""01101""",Montgomery,Alabama,"Montgomery, Alabama, US",226486,92,40.62061231157775,4,1.7661135787642501
"""01103""",Morgan,Alabama,"Morgan, Alabama, US",119679,36,30.080465244529115,0,0.0
"""01105""",Perry,Alabama,"Perry, Alabama, US",8923,3,33.62097949120251,0,0.0
"""01107""",Pickens,Alabama,"Pickens, Alabama, US",19930,19,95.33366783743101,0,0.0
"""01109""",Pike,Alabama,"Pike, Alabama, US",33114,18,54.35767349157456,0,0.0
"""01111""",Randolph,Alabama,"Randolph, Alabama, US",22722,22,96.82246281137223,3,13.203063110641668
"""01113""",Russell,Alabama,"Russell, Alabama, US",57961,20,34.505960904746296,0,0.0
"""01115""",St. Clair,Alabama,"St. Clair, Alabama, US",89512,37,41.335239967825544,0,0.0
"""01117""",Shelby,Alabama,"Shelby, Alabama, US",217702,184,84.51920515199677,5,2.29671753130426
"""01119""",Sumter,Alabama,"Sumter, Alabama, US",12427,18,144.84590005632896,0,0.0
"""01121""",Talladega,Alabama,"Talladega, Alabama, US",79978,32,40.0110030258321,0,0.0
"""01123""",Tallapoosa,Alabama,"Tallapoosa, Alabama, US",40367,53,131.2953650258875,2,4.954542076448584
"""01125""",Tuscaloosa,Alabama,"Tuscaloosa, Alabama, US",209355,91,43.46683862339089,0,0.0
"""01127""",Walker,Alabama,"Walker, Alabama, US",63521,72,113.34834149336439,0,0.0
"""01129""",Washington,Alabama,"Washington, Alabama, US",16326,11,67.37718975866716,1,6.125199068969742
"""01131""",Wilcox,Alabama,"Wilcox, Alabama, US",10373,18,173.52742697387447,0,0.0
"""01133""",Winston,Alabama,"Winston, Alabama, US",23629,4,16.92835075542765,0,0.0
"""02013""",Aleutians East,Alaska,"Aleutians East, Alaska, US",3337,0,0.0,0,0.0
"""02016""",Aleutians West,Alaska,"Aleutians West, Alaska, US",5634,0,0.0,0,0.0
"""02020""",Anchorage,Alaska,"Anchorage,Alaska,US",288000,112,38.888888888888886,4,1.388888888888889
"""02050""",Bethel,Alaska,"Bethel, Alaska, US",18386,1,5.438920918089851,0,0.0
"""02060""",Bristol Bay,Alaska,"Bristol Bay, Alaska, US",836,0,0.0,0,0.0
"""02068""",Denali,Alaska,"Denali, Alaska, US",2097,0,0.0,0,0.0
"""02070""",Dillingham,Alaska,"Dillingham, Alaska, US",4916,0,0.0,0,0.0
"""02090""",Fairbanks North Star,Alaska,"Fairbanks North Star,Alaska,US",96849,76,78.47267395636507,1,1.0325351836363823
"""02100""",Haines,Alaska,"Haines, Alaska, US",2530,0,0.0,0,0.0
"""02105""",Hoonah-Angoon,Alaska,"Hoonah-Angoon, Alaska, US",2148,0,0.0,0,0.0
"""02110""",Juneau,Alaska,"Juneau, Alaska, US",31974,15,46.91311690748733,0,0.0
"""02122""",Kenai Peninsula,Alaska,"Kenai Peninsula,Alaska,US",58708,15,25.550180554609256,0,0.0
"""02130""",Ketchikan Gateway,Alaska,"Ketchikan Gateway, Alaska, US",13901,14,100.71217897992952,0,0.0
"""02150""",Kodiak Island,Alaska,"Kodiak Island, Alaska, US",12998,0,0.0,0,0.0
"""02158""",Kusilvak,Alaska,"Kusilvak, Alaska, US",8314,0,0.0,0,0.0
"""02164""",Lake and Peninsula,Alaska,"Lake and Peninsula, Alaska, US",1592,0,0.0,0,0.0
"""02170""",Matanuska-Susitna,Alaska,"Matanuska-Susitna,Alaska,US",108317,9,8.308945040944634,0,0.0
"""02180""",Nome,Alaska,"Nome, Alaska, US",10004,0,0.0,0,0.0
"""02185""",North Slope,Alaska,"North Slope, Alaska, US",9832,0,0.0,0,0.0
"""02188""",Northwest Arctic,Alaska,"Northwest Arctic, Alaska, US",7621,0,0.0,0,0.0
"""02195""",Petersburg,Alaska,"Petersburg, Alaska, US",3266,2,61.2369871402327,0,0.0
"""02198""",Prince of Wales-Hyder,Alaska,"Prince of Wales-Hyder, Alaska, US",6203,0,0.0,0,0.0
"""02220""",Sitka,Alaska,"Sitka, Alaska, US",8493,0,0.0,0,0.0
"""02230""",Skagway,Alaska,"Skagway, Alaska, US",1183,0,0.0,0,0.0
"""02240""",Southeast Fairbanks,Alaska,"Southeast Fairbanks, Alaska, US",6893,1,14.507471347744088,0,0.0
"""02261""",Valdez-Cordova,Alaska,"Valdez-Cordova, Alaska, US",9202,0,0.0,0,0.0
"""02275""",Wrangell,Alaska,"Wrangell, Alaska, US",2502,0,0.0,0,0.0
"""02282""",Yakutat,Alaska,"Yakutat, Alaska, US",579,0,0.0,0,0.0
"""02290""",Yukon-Koyukuk,Alaska,"Yukon-Koyukuk, Alaska, US",5230,1,19.120458891013385,0,0.0
"""04001""",Apache,Arizona,"Apache, Arizona, US",71887,55,76.50896545967977,0,0.0
"""04003""",Cochise,Arizona,"Cochise, Arizona, US",125922,11,8.735566461777927,0,0.0
"""04005""",Coconino,Arizona,"Coconino, Arizona, US",143476,214,149.15386545484958,15,10.454710195433382
"""04007""",Gila,Arizona,"Gila, Arizona, US",54018,3,5.553704320781962,0,0.0
"""04009""",Graham,Arizona,"Graham, Arizona, US",38837,2,5.149728351829441,0,0.0
"""04011""",Greenlee,Arizona,"Greenlee, Arizona, US",9498,1,10.52853232259423,0,0.0
"""04012""",La Paz,Arizona,"La Paz, Arizona, US",21108,4,18.95016107636915,0,0.0
"""04013""",Maricopa,Arizona,"Maricopa, Arizona, US",4485414,1741,38.81470027069965,39,0.8694849572414052
"""04015""",Mohave,Arizona,"Mohave, Arizona, US",212181,28,13.196280534072326,0,0.0
"""04017""",Navajo,Arizona,"Navajo, Arizona, US",110924,287,258.7357109372183,1,0.9015181565756734
"""04019""",Pima,Arizona,"Pima, Arizona, US",1047279,543,51.84864778153672,16,1.5277686270802717
"""04021""",Pinal,Arizona,"Pinal, Arizona, US",462789,138,29.819204864419856,0,0.0
"""04023""",Santa Cruz,Arizona,"Santa Cruz, Arizona, US",46498,7,15.054410942406124,0,0.0
"""04025""",Yavapai,Arizona,"Yavapai, Arizona, US",235099,62,26.371868872262322,0,0.0
"""04027""",Yuma,Arizona,"Yuma, Arizona, US",213787,16,7.484084626286911,0,0.0
"""05001""",Arkansas,Arkansas,"Arkansas, Arkansas, US",17486,2,11.437721605856114,0,0.0
"""05003""",Ashley,Arkansas,"Ashley, Arkansas, US",19657,9,45.78521646232894,0,0.0
"""05005""",Baxter,Arkansas,"Baxter, Arkansas, US",41932,4,9.539254030334828,0,0.0
"""05007""",Benton,Arkansas,"Benton, Arkansas, US",279141,47,16.83736892824773,0,0.0
"""05009""",Boone,Arkansas,"Boone, Arkansas, US",37432,3,8.014533019876042,0,0.0
"""05011""",Bradley,Arkansas,"Bradley, Arkansas, US",10763,6,55.7465390690328,0,0.0
"""05013""",Calhoun,Arkansas,"Calhoun, Arkansas, US",5189,0,0.0,0,0.0
"""05015""",Carroll,Arkansas,"Carroll, Arkansas, US",28380,2,7.047216349541931,0,0.0
"""05017""",Chicot,Arkansas,"Chicot, Arkansas, US",10118,4,39.533504645186795,0,0.0
"""05019""",Clark,Arkansas,"Clark, Arkansas, US",22320,27,120.96774193548387,0,0.0
"""05021""",Clay,Arkansas,"Clay, Arkansas, US",14551,1,6.872379905161158,0,0.0
"""05023""",Cleburne,Arkansas,"Cleburne, Arkansas, US",24919,69,276.89714675548777,4,16.05200850756451
"""05025""",Cleveland,Arkansas,"Cleveland, Arkansas, US",7956,8,100.5530417295123,0,0.0
"""05027""",Columbia,Arkansas,"Columbia, Arkansas, US",23457,3,12.78935925310142,0,0.0
"""05029""",Conway,Arkansas,"Conway, Arkansas, US",20846,4,19.18833349323611,1,4.797083373309028
"""05031""",Craighead,Arkansas,"Craighead, Arkansas, US",110332,29,26.28430555052025,0,0.0
"""05033""",Crawford,Arkansas,"Crawford, Arkansas, US",63257,3,4.7425581358584825,0,0.0
"""05035""",Crittenden,Arkansas,"Crittenden, Arkansas, US",47955,86,179.3347930351371,2,4.170576582212491
"""05037""",Cross,Arkansas,"Cross, Arkansas, US",16419,6,36.54302941713868,0,0.0
"""05039""",Dallas,Arkansas,"Dallas, Arkansas, US",7009,1,14.267370523612499,0,0.0
"""05041""",Desha,Arkansas,"Desha, Arkansas, US",11361,6,52.812252442566674,0,0.0
"""05043""",Drew,Arkansas,"Drew, Arkansas, US",18219,5,27.443877270980842,0,0.0
"""05045""",Faulkner,Arkansas,"Faulkner, Arkansas, US",126007,56,44.441975445808566,1,0.7936067043894387
"""05047""",Franklin,Arkansas,"Franklin, Arkansas, US",17715,1,5.644933672029354,0,0.0
"""05049""",Fulton,Arkansas,"Fulton, Arkansas, US",12477,0,0.0,0,0.0
"""05051""",Garland,Arkansas,"Garland, Arkansas, US",99386,66,66.40774354536856,0,0.0
"""05053""",Grant,Arkansas,"Grant, Arkansas, US",18265,7,38.32466465918423,0,0.0
"""05055""",Greene,Arkansas,"Greene, Arkansas, US",45325,6,13.237727523441809,0,0.0
"""05057""",Hempstead,Arkansas,"Hempstead, Arkansas, US",21532,3,13.932751253947613,1,4.644250417982538
"""05059""",Hot Spring,Arkansas,"Hot Spring, Arkansas, US",33771,8,23.68896390394125,0,0.0
"""05061""",Howard,Arkansas,"Howard, Arkansas, US",13202,6,45.447659445538555,0,0.0
"""05063""",Independence,Arkansas,"Independence, Arkansas, US",37825,5,13.218770654329148,0,0.0
"""05065""",Izard,Arkansas,"Izard, Arkansas, US",13629,1,7.337295472888694,0,0.0
"""05067""",Jackson,Arkansas,"Jackson, Arkansas, US",16719,0,0.0,0,0.0
"""05069""",Jefferson,Arkansas,"Jefferson, Arkansas, US",66824,91,136.17861846043337,1,1.4964683347300372
"""05071""",Johnson,Arkansas,"Johnson, Arkansas, US",26578,12,45.15012416284145,0,0.0
"""05073""",Lafayette,Arkansas,"Lafayette, Arkansas, US",6624,2,30.193236714975843,0,0.0
"""05075""",Lawrence,Arkansas,"Lawrence, Arkansas, US",16406,9,54.857978788248204,1,6.095330976472023
"""05077""",Lee,Arkansas,"Lee, Arkansas, US",8857,2,22.58100937111889,0,0.0
"""05079""",Lincoln,Arkansas,"Lincoln, Arkansas, US",13024,10,76.78132678132678,0,0.0
"""05081""",Little River,Arkansas,"Little River, Arkansas, US",12259,0,0.0,0,0.0
"""05083""",Logan,Arkansas,"Logan, Arkansas, US",21466,1,4.658529768005217,0,0.0
"""05085""",Lonoke,Arkansas,"Lonoke, Arkansas, US",73309,26,35.46631382231377,0,0.0
"""05087""",Madison,Arkansas,"Madison, Arkansas, US",16576,1,6.032818532818533,0,0.0
"""05089""",Marion,Arkansas,"Marion, Arkansas, US",16694,0,0.0,0,0.0
"""05091""",Miller,Arkansas,"Miller, Arkansas, US",43257,20,46.23529139792404,0,0.0
"""05093""",Mississippi,Arkansas,"Mississippi, Arkansas, US",40651,6,14.759784507146197,0,0.0
"""05095""",Monroe,Arkansas,"Monroe, Arkansas, US",6701,1,14.923145799134458,0,0.0
"""05097""",Montgomery,Arkansas,"Montgomery, Arkansas, US",8986,0,0.0,0,0.0
"""05099""",Nevada,Arkansas,"Nevada, Arkansas, US",8252,1,12.11827435773146,0,0.0
"""05101""",Newton,Arkansas,"Newton, Arkansas, US",7753,1,12.898232942086933,0,0.0
"""05103""",Ouachita,Arkansas,"Ouachita, Arkansas, US",23382,5,21.383970575656488,0,0.0
"""05105""",Perry,Arkansas,"Perry, Arkansas, US",10455,2,19.12960306073649,0,0.0
"""05107""",Phillips,Arkansas,"Phillips, Arkansas, US",17782,3,16.870993139129457,0,0.0
"""05109""",Pike,Arkansas,"Pike, Arkansas, US",10718,2,18.66019779809666,0,0.0
"""05111""",Poinsett,Arkansas,"Poinsett, Arkansas, US",23528,7,29.75178510710643,0,0.0
"""05113""",Polk,Arkansas,"Polk, Arkansas, US",19964,6,30.054097375275493,0,0.0
"""05115""",Pope,Arkansas,"Pope, Arkansas, US",64072,23,35.897115744787115,0,0.0
"""05117""",Prairie,Arkansas,"Prairie, Arkansas, US",8062,2,24.807740014884644,0,0.0
"""05119""",Pulaski,Arkansas,"Pulaski, Arkansas, US",391911,225,57.41099382257707,8,2.0412797803582956
"""05121""",Randolph,Arkansas,"Randolph, Arkansas, US",17958,7,38.97984185321305,0,0.0
"""05123""",St. Francis,Arkansas,"St. Francis, Arkansas, US",24994,31,124.0297671441146,0,0.0
"""05125""",Saline,Arkansas,"Saline, Arkansas, US",122437,31,25.31914372289422,1,0.8167465717062652
"""05127""",Scott,Arkansas,"Scott, Arkansas, US",10281,1,9.726680284019064,0,0.0
"""05129""",Searcy,Arkansas,"Searcy, Arkansas, US",7881,6,76.13247049866769,0,0.0
"""05131""",Sebastian,Arkansas,"Sebastian, Arkansas, US",127827,9,7.040766035344645,0,0.0
"""05133""",Sevier,Arkansas,"Sevier, Arkansas, US",17007,6,35.279590756747226,0,0.0
"""05135""",Sharp,Arkansas,"Sharp, Arkansas, US",17442,2,11.466574934067193,0,0.0
"""05137""",Stone,Arkansas,"Stone, Arkansas, US",12506,7,55.97313289620982,0,0.0
"""05139""",Union,Arkansas,"Union, Arkansas, US",38682,16,41.36290781241921,0,0.0
"""05141""",Van Buren,Arkansas,"Van Buren, Arkansas, US",16545,26,157.14717437292234,1,6.044122091266244
"""05143""",Washington,Arkansas,"Washington, Arkansas, US",239187,37,15.469068134973892,0,0.0
"""05145""",White,Arkansas,"White, Arkansas, US",78753,27,34.284408213020455,0,0.0
"""05147""",Woodruff,Arkansas,"Woodruff, Arkansas, US",6320,1,15.822784810126583,0,0.0
"""05149""",Yell,Arkansas,"Yell, Arkansas, US",21341,1,4.685816034862472,0,0.0
"""06001""",Alameda,California,"Alameda, California, US",1671329,766,45.831790150233736,20,1.1966524843403064
"""06003""",Alpine,California,"Alpine, California, US",1129,1,88.57395925597875,0,0.0
"""06005""",Amador,California,"Amador, California, US",39752,7,17.609176896759912,0,0.0
"""06007""",Butte,California,"Butte, California, US",219186,13,5.931035741333844,0,0.0
"""06009""",Calaveras,California,"Calaveras, California, US",45905,8,17.42729550157935,0,0.0
"""06011""",Colusa,California,"Colusa, California, US",21547,3,13.923051932983709,0,0.0
"""06013""",Contra Costa,California,"Contra Costa, California, US",1153526,511,44.29895815092161,9,0.7802164840671124
"""06015""",Del Norte,California,"Del Norte, California, US",27812,2,7.191140514885661,0,0.0
"""06017""",El Dorado,California,"El Dorado, California, US",192843,30,15.556696379956753,0,0.0
"""06019""",Fresno,California,"Fresno, California, US",999101,173,17.315566694458315,3,0.30026994267846796
"""06021""",Glenn,California,"Glenn, California, US",28393,3,10.565984573662522,0,0.0
"""06023""",Humboldt,California,"Humboldt, California, US",135558,50,36.88458076985497,0,0.0
"""06025""",Imperial,California,"Imperial, California, US",181215,79,43.59462516899815,3,1.655492095025246
"""06027""",Inyo,California,"Inyo, California, US",18039,12,66.52253450856477,0,0.0
"""06029""",Kern,California,"Kern, California, US",900202,337,37.436042132765756,3,0.3332585353065201
"""06031""",Kings,California,"Kings, California, US",152940,8,5.230809467765137,0,0.0
"""06033""",Lake,California,"Lake, California, US",64386,4,6.212530674370204,0,0.0
"""06035""",Lassen,California,"Lassen, California, US",30573,0,0.0,0,0.0
"""06037""",Los Angeles,California,"Los Angeles, California, US",10039107,8443,84.10110580552633,242,2.4105729722773153
"""06039""",Madera,California,"Madera, California, US",157327,30,19.068564200677567,2,1.2712376133785048
"""06041""",Marin,California,"Marin, California, US",258826,154,59.49943205087588,10,3.8635994838231085
"""06043""",Mariposa,California,"Mariposa, California, US",17203,0,0.0,0,0.0
"""06045""",Mendocino,California,"Mendocino, California, US",86749,4,4.611004161431256,0,0.0
"""06047""",Merced,California,"Merced, California, US",277680,52,18.726591760299627,3,1.08038029386344
"""06049""",Modoc,California,"Modoc, California, US",8841,0,0.0,0,0.0
"""06051""",Mono,California,"Mono, California, US",14444,20,138.46579894765992,1,6.9232899473829965
"""06053""",Monterey,California,"Monterey, California, US",434061,71,16.35714795846667,3,0.6911470968366197
"""06055""",Napa,California,"Napa, California, US",137744,32,23.23150191659891,2,1.4519688697874318
"""06057""",Nevada,California,"Nevada, California, US",99755,34,34.08350458623628,1,1.0024560172422434
"""06059""",Orange,California,"Orange, California, US",3175692,1138,35.83470941136609,17,0.5353163971820945
"""06061""",Placer,California,"Placer, California, US",398329,123,30.878997010009314,4,1.00419502471575
"""06063""",Plumas,California,"Plumas, California, US",18807,3,15.95150741745095,0,0.0
"""06065""",Riverside,California,"Riverside, California, US",2470546,1350,54.6437912914797,39,1.5785984150871912
"""06067""",Sacramento,California,"Sacramento, California, US",1552058,653,42.073169945968516,24,1.5463339643234981
"""06069""",San Benito,California,"San Benito, California, US",62808,34,54.133231435485925,2,3.1843077314991723
"""06071""",San Bernardino,California,"San Bernardino, California, US",2180085,729,33.439063155794386,24,1.1008745071866464
"""06073""",San Diego,California,"San Diego, California, US",3338330,1628,48.766898419269516,40,1.1982038923653444
"""06075""",San Francisco,California,"San Francisco, California, US",881549,797,90.40904135788254,13,1.4746769606680967
"""06077""",San Joaquin,California,"San Joaquin, California, US",762148,253,33.195652288007054,14,1.8369135653442639
"""06079""",San Luis Obispo,California,"San Luis Obispo, California, US",283111,104,36.734708294626486,1,0.35321834898679316
"""06081""",San Mateo,California,"San Mateo, California, US",766573,638,83.22755954097,21,2.739465125956693
"""06083""",Santa Barbara,California,"Santa Barbara, California, US",446499,243,54.42341416218178,2,0.44792933466816276
"""06085""",Santa Clara,California,"Santa Clara, California, US",1927852,1442,74.79827289646715,47,2.437946481368902
"""06087""",Santa Cruz,California,"Santa Cruz, California, US",273213,80,29.281183545438907,1,0.36601479431798634
"""06089""",Shasta,California,"Shasta, California, US",180080,24,13.327410039982231,3,1.665926254997779
"""06091""",Sierra,California,"Sierra, California, US",3005,0,0.0,0,0.0
"""06093""",Siskiyou,California,"Siskiyou, California, US",43539,5,11.483956912193666,0,0.0
"""06095""",Solano,California,"Solano, California, US",447643,115,25.690114667268336,2,0.4467846029090145
"""06097""",Sonoma,California,"Sonoma, California, US",494336,142,28.725401346452617,1,0.2022915587778353
"""06099""",Stanislaus,California,"Stanislaus, California, US",550660,103,18.704826934950784,0,0.0
"""06101""",Sutter,California,"Sutter, California, US",96971,37,38.15573728228027,2,2.062472285528663
"""06103""",Tehama,California,"Tehama, California, US",65084,1,1.5364759387867983,0,0.0
"""06105""",Trinity,California,"Trinity, California, US",12285,0,0.0,0,0.0
"""06107""",Tulare,California,"Tulare, California, US",466195,203,43.54401055352374,11,2.3595276654618775
"""06109""",Tuolumne,California,"Tuolumne, California, US",54478,1,1.8356033628253605,0,0.0
"""06111""",Ventura,California,"Ventura, California, US",846006,298,35.22433647042693,10,1.1820247137727156
"""06113""",Yolo,California,"Yolo, California, US",220500,71,32.19954648526077,3,1.3605442176870748
"""06115""",Yuba,California,"Yuba, California, US",78668,15,19.06747343265368,0,0.0
"""08001""",Adams,Colorado,"Adams, Colorado, US",517421,475,91.80145374849495,14,2.705727057850377
"""08003""",Alamosa,Colorado,"Alamosa, Colorado, US",16233,5,30.801453828620712,0,0.0
"""08005""",Arapahoe,Colorado,"Arapahoe, Colorado, US",656590,877,133.56889383024415,19,2.893738862912929
"""08007""",Archuleta,Colorado,"Archuleta, Colorado, US",14029,6,42.768550858935065,0,0.0
"""08009""",Baca,Colorado,"Baca, Colorado, US",3581,9,251.3264451270595,0,0.0
"""08011""",Bent,Colorado,"Bent, Colorado, US",5577,0,0.0,0,0.0
"""08013""",Boulder,Colorado,"Boulder, Colorado, US",326196,217,66.52442090031761,3,0.9196924548431005
"""08014""",Broomfield,Colorado,"Broomfield, Colorado, US",70465,61,86.56779961683105,2,2.8382885120272476
"""08015""",Chaffee,Colorado,"Chaffee, Colorado, US",20356,26,127.72646885439183,2,9.825112988799372
"""08017""",Cheyenne,Colorado,"Cheyenne, Colorado, US",1831,0,0.0,0,0.0
"""08019""",Clear Creek,Colorado,"Clear Creek, Colorado, US",9700,10,103.09278350515464,0,0.0
"""08021""",Conejos,Colorado,"Conejos, Colorado, US",8205,0,0.0,0,0.0
"""08023""",Costilla,Colorado,"Costilla, Colorado, US",3887,3,77.18034473887317,0,0.0
"""08025""",Crowley,Colorado,"Crowley, Colorado, US",6061,1,16.49892756970797,1,16.49892756970797
"""08027""",Custer,Colorado,"Custer, Colorado, US",5068,2,39.46329913180742,0,0.0
"""08029""",Delta,Colorado,"Delta, Colorado, US",31162,6,19.254219883191066,1,3.209036647198511
"""08031""",Denver,Colorado,"Denver, Colorado, US",727211,1031,141.77453311349802,33,4.537885153002361
"""08033""",Dolores,Colorado,"Dolores, Colorado, US",2055,0,0.0,0,0.0
"""08035""",Douglas,Colorado,"Douglas, Colorado, US",351154,270,76.88934199809769,8,2.2782027258695616
"""08037""",Eagle,Colorado,"Eagle, Colorado, US",55127,394,714.7132983837321,5,9.069965715529595
"""08039""",Elbert,Colorado,"Elbert, Colorado, US",26729,10,37.41254816865577,1,3.7412548168655766
"""08041""",El Paso,Colorado,"El Paso, Colorado, US",720403,534,74.1251771577853,30,4.164335795381197
"""08043""",Fremont,Colorado,"Fremont, Colorado, US",47839,5,10.451723489203369,0,0.0
"""08045""",Garfield,Colorado,"Garfield, Colorado, US",60061,50,83.24869715788948,1,1.6649739431577897
"""08047""",Gilpin,Colorado,"Gilpin, Colorado, US",6243,1,16.017940092904052,0,0.0
"""08049""",Grand,Colorado,"Grand, Colorado, US",15734,4,25.422651582560064,0,0.0
"""08051""",Gunnison,Colorado,"Gunnison, Colorado, US",17462,99,566.9453670828084,1,5.726720879624327
"""08053""",Hinsdale,Colorado,"Hinsdale, Colorado, US",820,1,121.95121951219512,0,0.0
"""08055""",Huerfano,Colorado,"Huerfano, Colorado, US",6897,1,14.49905756125852,0,0.0
"""08057""",Jackson,Colorado,"Jackson, Colorado, US",1392,0,0.0,0,0.0
"""08059""",Jefferson,Colorado,"Jefferson, Colorado, US",582881,660,113.2306594313419,23,3.9459169195770665
"""08061""",Kiowa,Colorado,"Kiowa, Colorado, US",1406,0,0.0,0,0.0
"""08063""",Kit Carson,Colorado,"Kit Carson, Colorado, US",7097,6,84.54276454840074,0,0.0
"""08065""",Lake,Colorado,"Lake, Colorado, US",8127,4,49.21865386981666,0,0.0
"""08067""",La Plata,Colorado,"La Plata, Colorado, US",56221,37,65.81170736913253,0,0.0
